Time,ParameterName,ParameterValue
2022-12-18T12:00:00Z,PRI_PT1H_MAX,NaN
2022-12-18T12:00:00Z,PA_PT1H_AVG,1016.3
2022-12-18T12:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-18T13:00:00Z,TA_PT1H_AVG,-0.5
2022-12-18T13:00:00Z,TA_PT1H_MAX,-0.4
2022-12-18T13:00:00Z,TA_PT1H_MIN,-0.6
2022-12-18T13:00:00Z,RH_PT1H_AVG,96.0
2022-12-18T13:00:00Z,WS_PT1H_AVG,3.4
2022-12-18T13:00:00Z,WS_PT1H_MAX,3.8
2022-12-18T13:00:00Z,WS_PT1H_MIN,3.2
2022-12-18T13:00:00Z,WD_PT1H_AVG,185.0
2022-12-18T13:00:00Z,PRA_PT1H_ACC,NaN
2022-12-18T13:00:00Z,PRI_PT1H_MAX,NaN
2022-12-18T13:00:00Z,PA_PT1H_AVG,1015.7
2022-12-18T13:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-18T14:00:00Z,TA_PT1H_AVG,-0.7
2022-12-18T14:00:00Z,TA_PT1H_MAX,-0.6
2022-12-18T14:00:00Z,TA_PT1H_MIN,-0.8
2022-12-18T14:00:00Z,RH_PT1H_AVG,96.0
2022-12-18T14:00:00Z,WS_PT1H_AVG,3.0
2022-12-18T14:00:00Z,WS_PT1H_MAX,3.3
2022-12-18T14:00:00Z,WS_PT1H_MIN,2.5
2022-12-18T14:00:00Z,WD_PT1H_AVG,178.0
2022-12-18T14:00:00Z,PRA_PT1H_ACC,NaN
2022-12-18T14:00:00Z,PRI_PT1H_MAX,NaN
2022-12-18T14:00:00Z,PA_PT1H_AVG,1015.2
2022-12-18T14:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-18T15:00:00Z,TA_PT1H_AVG,-0.8
2022-12-18T15:00:00Z,TA_PT1H_MAX,-0.7
2022-12-18T15:00:00Z,TA_PT1H_MIN,-0.8
2022-12-18T15:00:00Z,RH_PT1H_AVG,96.0
2022-12-18T15:00:00Z,WS_PT1H_AVG,3.2
2022-12-18T15:00:00Z,WS_PT1H_MAX,3.4
2022-12-18T15:00:00Z,WS_PT1H_MIN,3.0
2022-12-18T15:00:00Z,WD_PT1H_AVG,181.0
2022-12-18T15:00:00Z,PRA_PT1H_ACC,NaN
2022-12-18T15:00:00Z,PRI_PT1H_MAX,NaN
2022-12-18T15:00:00Z,PA_PT1H_AVG,1014.6
2022-12-18T15:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-18T16:00:00Z,TA_PT1H_AVG,-0.7
2022-12-18T16:00:00Z,TA_PT1H_MAX,-0.7
2022-12-18T16:00:00Z,TA_PT1H_MIN,-0.8
2022-12-18T16:00:00Z,RH_PT1H_AVG,97.0
2022-12-18T16:00:00Z,WS_PT1H_AVG,2.7
2022-12-18T16:00:00Z,WS_PT1H_MAX,3.1
2022-12-18T16:00:00Z,WS_PT1H_MIN,2.4
2022-12-18T16:00:00Z,WD_PT1H_AVG,177.0
2022-12-18T16:00:00Z,PRA_PT1H_ACC,NaN
2022-12-18T16:00:00Z,PRI_PT1H_MAX,NaN
2022-12-18T16:00:00Z,PA_PT1H_AVG,1013.9
2022-12-18T16:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-18T17:00:00Z,TA_PT1H_AVG,-0.5
2022-12-18T17:00:00Z,TA_PT1H_MAX,-0.4
2022-12-18T17:00:00Z,TA_PT1H_MIN,-0.7
2022-12-18T17:00:00Z,RH_PT1H_AVG,97.0
2022-12-18T17:00:00Z,WS_PT1H_AVG,3.0
2022-12-18T17:00:00Z,WS_PT1H_MAX,3.3
2022-12-18T17:00:00Z,WS_PT1H_MIN,2.5
2022-12-18T17:00:00Z,WD_PT1H_AVG,181.0
2022-12-18T17:00:00Z,PRA_PT1H_ACC,NaN
2022-12-18T17:00:00Z,PRI_PT1H_MAX,NaN
2022-12-18T17:00:00Z,PA_PT1H_AVG,1013.0
2022-12-18T17:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-18T18:00:00Z,TA_PT1H_AVG,-0.3
2022-12-18T18:00:00Z,TA_PT1H_MAX,-0.2
2022-12-18T18:00:00Z,TA_PT1H_MIN,-0.4
2022-12-18T18:00:00Z,RH_PT1H_AVG,97.0
2022-12-18T18:00:00Z,WS_PT1H_AVG,NaN
2022-12-18T18:00:00Z,WS_PT1H_MAX,NaN
2022-12-18T18:00:00Z,WS_PT1H_MIN,NaN
2022-12-18T18:00:00Z,WD_PT1H_AVG,186.0
2022-12-18T18:00:00Z,PRA_PT1H_ACC,NaN
2022-12-18T18:00:00Z,PRI_PT1H_MAX,NaN
2022-12-18T18:00:00Z,PA_PT1H_AVG,1012.2
2022-12-18T18:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-18T19:00:00Z,TA_PT1H_AVG,0.0
2022-12-18T19:00:00Z,TA_PT1H_MAX,0.1
2022-12-18T19:00:00Z,TA_PT1H_MIN,-0.2
2022-12-18T19:00:00Z,RH_PT1H_AVG,97.0
2022-12-18T19:00:00Z,WS_PT1H_AVG,3.7
2022-12-18T19:00:00Z,WS_PT1H_MAX,4.2
2022-12-18T19:00:00Z,WS_PT1H_MIN,3.1
2022-12-18T19:00:00Z,WD_PT1H_AVG,189.0
2022-12-18T19:00:00Z,PRA_PT1H_ACC,NaN
2022-12-18T19:00:00Z,PRI_PT1H_MAX,NaN
2022-12-18T19:00:00Z,PA_PT1H_AVG,1011.7
2022-12-18T19:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-18T20:00:00Z,TA_PT1H_AVG,0.2
2022-12-18T20:00:00Z,TA_PT1H_MAX,0.2
2022-12-18T20:00:00Z,TA_PT1H_MIN,0.1
2022-12-18T20:00:00Z,RH_PT1H_AVG,97.0
2022-12-18T20:00:00Z,WS_PT1H_AVG,4.1
2022-12-18T20:00:00Z,WS_PT1H_MAX,4.5
2022-12-18T20:00:00Z,WS_PT1H_MIN,3.6
2022-12-18T20:00:00Z,WD_PT1H_AVG,191.0
2022-12-18T20:00:00Z,PRA_PT1H_ACC,NaN
2022-12-18T20:00:00Z,PRI_PT1H_MAX,NaN
2022-12-18T20:00:00Z,PA_PT1H_AVG,1011.2
2022-12-18T20:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-18T21:00:00Z,TA_PT1H_AVG,0.2
2022-12-18T21:00:00Z,TA_PT1H_MAX,0.2
2022-12-18T21:00:00Z,TA_PT1H_MIN,0.2
2022-12-18T21:00:00Z,RH_PT1H_AVG,97.0
2022-12-18T21:00:00Z,WS_PT1H_AVG,3.3
2022-12-18T21:00:00Z,WS_PT1H_MAX,3.7
2022-12-18T21:00:00Z,WS_PT1H_MIN,2.8
2022-12-18T21:00:00Z,WD_PT1H_AVG,186.0
2022-12-18T21:00:00Z,PRA_PT1H_ACC,NaN
2022-12-18T21:00:00Z,PRI_PT1H_MAX,NaN
2022-12-18T21:00:00Z,PA_PT1H_AVG,1011.1
2022-12-18T21:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-18T22:00:00Z,TA_PT1H_AVG,0.2
2022-12-18T22:00:00Z,TA_PT1H_MAX,0.5
2022-12-18T22:00:00Z,TA_PT1H_MIN,0.1
2022-12-18T22:00:00Z,RH_PT1H_AVG,97.0
2022-12-18T22:00:00Z,WS_PT1H_AVG,2.8
2022-12-18T22:00:00Z,WS_PT1H_MAX,3.5
2022-12-18T22:00:00Z,WS_PT1H_MIN,2.2
2022-12-18T22:00:00Z,WD_PT1H_AVG,205.0
2022-12-18T22:00:00Z,PRA_PT1H_ACC,NaN
2022-12-18T22:00:00Z,PRI_PT1H_MAX,NaN
2022-12-18T22:00:00Z,PA_PT1H_AVG,1010.9
2022-12-18T22:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-18T23:00:00Z,TA_PT1H_AVG,0.3
2022-12-18T23:00:00Z,TA_PT1H_MAX,0.6
2022-12-18T23:00:00Z,TA_PT1H_MIN,-0.2
2022-12-18T23:00:00Z,RH_PT1H_AVG,94.0
2022-12-18T23:00:00Z,WS_PT1H_AVG,NaN
2022-12-18T23:00:00Z,WS_PT1H_MAX,NaN
2022-12-18T23:00:00Z,WS_PT1H_MIN,NaN
2022-12-18T23:00:00Z,WD_PT1H_AVG,270.0
2022-12-18T23:00:00Z,PRA_PT1H_ACC,NaN
2022-12-18T23:00:00Z,PRI_PT1H_MAX,NaN
2022-12-18T23:00:00Z,PA_PT1H_AVG,1011.3
2022-12-18T23:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-19T00:00:00Z,TA_PT1H_AVG,-0.5
2022-12-19T00:00:00Z,TA_PT1H_MAX,-0.1
2022-12-19T00:00:00Z,TA_PT1H_MIN,-0.7
2022-12-19T00:00:00Z,RH_PT1H_AVG,86.0
2022-12-19T00:00:00Z,WS_PT1H_AVG,5.6
2022-12-19T00:00:00Z,WS_PT1H_MAX,NaN
2022-12-19T00:00:00Z,WS_PT1H_MIN,NaN
2022-12-19T00:00:00Z,WD_PT1H_AVG,274.0
2022-12-19T00:00:00Z,PRA_PT1H_ACC,NaN
2022-12-19T00:00:00Z,PRI_PT1H_MAX,NaN
2022-12-19T00:00:00Z,PA_PT1H_AVG,1012.0
2022-12-19T00:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-19T01:00:00Z,TA_PT1H_AVG,-1.1
2022-12-19T01:00:00Z,TA_PT1H_MAX,-0.7
2022-12-19T01:00:00Z,TA_PT1H_MIN,-1.5
2022-12-19T01:00:00Z,RH_PT1H_AVG,87.0
2022-12-19T01:00:00Z,WS_PT1H_AVG,4.8
2022-12-19T01:00:00Z,WS_PT1H_MAX,5.7
2022-12-19T01:00:00Z,WS_PT1H_MIN,3.8
2022-12-19T01:00:00Z,WD_PT1H_AVG,268.0
2022-12-19T01:00:00Z,PRA_PT1H_ACC,NaN
2022-12-19T01:00:00Z,PRI_PT1H_MAX,NaN
2022-12-19T01:00:00Z,PA_PT1H_AVG,1012.8
2022-12-19T01:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-19T02:00:00Z,TA_PT1H_AVG,-1.2
2022-12-19T02:00:00Z,TA_PT1H_MAX,-1.0
2022-12-19T02:00:00Z,TA_PT1H_MIN,-1.6
2022-12-19T02:00:00Z,RH_PT1H_AVG,86.0
2022-12-19T02:00:00Z,WS_PT1H_AVG,4.1
2022-12-19T02:00:00Z,WS_PT1H_MAX,5.1
2022-12-19T02:00:00Z,WS_PT1H_MIN,3.4
2022-12-19T02:00:00Z,WD_PT1H_AVG,273.0
2022-12-19T02:00:00Z,PRA_PT1H_ACC,NaN
2022-12-19T02:00:00Z,PRI_PT1H_MAX,NaN
2022-12-19T02:00:00Z,PA_PT1H_AVG,1013.7
2022-12-19T02:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-19T03:00:00Z,TA_PT1H_AVG,-1.5
2022-12-19T03:00:00Z,TA_PT1H_MAX,-1.2
2022-12-19T03:00:00Z,TA_PT1H_MIN,-1.8
2022-12-19T03:00:00Z,RH_PT1H_AVG,85.0
2022-12-19T03:00:00Z,WS_PT1H_AVG,5.4
2022-12-19T03:00:00Z,WS_PT1H_MAX,6.8
2022-12-19T03:00:00Z,WS_PT1H_MIN,3.5
2022-12-19T03:00:00Z,WD_PT1H_AVG,278.0
2022-12-19T03:00:00Z,PRA_PT1H_ACC,NaN
2022-12-19T03:00:00Z,PRI_PT1H_MAX,NaN
2022-12-19T03:00:00Z,PA_PT1H_AVG,1014.5
2022-12-19T03:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-19T04:00:00Z,TA_PT1H_AVG,-2.2
2022-12-19T04:00:00Z,TA_PT1H_MAX,-1.8
2022-12-19T04:00:00Z,TA_PT1H_MIN,-2.7
2022-12-19T04:00:00Z,RH_PT1H_AVG,85.0
2022-12-19T04:00:00Z,WS_PT1H_AVG,4.9
2022-12-19T04:00:00Z,WS_PT1H_MAX,6.2
2022-12-19T04:00:00Z,WS_PT1H_MIN,4.2
2022-12-19T04:00:00Z,WD_PT1H_AVG,278.0
2022-12-19T04:00:00Z,PRA_PT1H_ACC,NaN
2022-12-19T04:00:00Z,PRI_PT1H_MAX,NaN
2022-12-19T04:00:00Z,PA_PT1H_AVG,1015.3
2022-12-19T04:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-19T05:00:00Z,TA_PT1H_AVG,-3.1
2022-12-19T05:00:00Z,TA_PT1H_MAX,-2.5
2022-12-19T05:00:00Z,TA_PT1H_MIN,-3.6
2022-12-19T05:00:00Z,RH_PT1H_AVG,85.0
2022-12-19T05:00:00Z,WS_PT1H_AVG,NaN
2022-12-19T05:00:00Z,WS_PT1H_MAX,NaN
2022-12-19T05:00:00Z,WS_PT1H_MIN,NaN
2022-12-19T05:00:00Z,WD_PT1H_AVG,274.0
2022-12-19T05:00:00Z,PRA_PT1H_ACC,NaN
2022-12-19T05:00:00Z,PRI_PT1H_MAX,NaN
2022-12-19T05:00:00Z,PA_PT1H_AVG,1015.8
2022-12-19T05:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-19T06:00:00Z,TA_PT1H_AVG,-3.7
2022-12-19T06:00:00Z,TA_PT1H_MAX,-3.3
2022-12-19T06:00:00Z,TA_PT1H_MIN,-4.0
2022-12-19T06:00:00Z,RH_PT1H_AVG,87.0
2022-12-19T06:00:00Z,WS_PT1H_AVG,3.7
2022-12-19T06:00:00Z,WS_PT1H_MAX,NaN
2022-12-19T06:00:00Z,WS_PT1H_MIN,NaN
2022-12-19T06:00:00Z,WD_PT1H_AVG,258.0
2022-12-19T06:00:00Z,PRA_PT1H_ACC,NaN
2022-12-19T06:00:00Z,PRI_PT1H_MAX,NaN
2022-12-19T06:00:00Z,PA_PT1H_AVG,1016.4
2022-12-19T06:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-19T07:00:00Z,TA_PT1H_AVG,-4.0
2022-12-19T07:00:00Z,TA_PT1H_MAX,-3.7
2022-12-19T07:00:00Z,TA_PT1H_MIN,-4.2
2022-12-19T07:00:00Z,RH_PT1H_AVG,87.0
2022-12-19T07:00:00Z,WS_PT1H_AVG,3.6
2022-12-19T07:00:00Z,WS_PT1H_MAX,4.2
2022-12-19T07:00:00Z,WS_PT1H_MIN,3.2
2022-12-19T07:00:00Z,WD_PT1H_AVG,253.0
2022-12-19T07:00:00Z,PRA_PT1H_ACC,NaN
2022-12-19T07:00:00Z,PRI_PT1H_MAX,NaN
2022-12-19T07:00:00Z,PA_PT1H_AVG,1016.9
2022-12-19T07:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-19T08:00:00Z,TA_PT1H_AVG,-4.3
2022-12-19T08:00:00Z,TA_PT1H_MAX,-4.0
2022-12-19T08:00:00Z,TA_PT1H_MIN,-4.5
2022-12-19T08:00:00Z,RH_PT1H_AVG,87.0
2022-12-19T08:00:00Z,WS_PT1H_AVG,3.5
2022-12-19T08:00:00Z,WS_PT1H_MAX,4.0
2022-12-19T08:00:00Z,WS_PT1H_MIN,3.0
2022-12-19T08:00:00Z,WD_PT1H_AVG,257.0
2022-12-19T08:00:00Z,PRA_PT1H_ACC,NaN
2022-12-19T08:00:00Z,PRI_PT1H_MAX,NaN
2022-12-19T08:00:00Z,PA_PT1H_AVG,1017.6
2022-12-19T08:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-19T09:00:00Z,TA_PT1H_AVG,-4.3
2022-12-19T09:00:00Z,TA_PT1H_MAX,-4.1
2022-12-19T09:00:00Z,TA_PT1H_MIN,-4.5
2022-12-19T09:00:00Z,RH_PT1H_AVG,86.0
2022-12-19T09:00:00Z,WS_PT1H_AVG,3.5
2022-12-19T09:00:00Z,WS_PT1H_MAX,4.2
2022-12-19T09:00:00Z,WS_PT1H_MIN,2.9
2022-12-19T09:00:00Z,WD_PT1H_AVG,253.0
2022-12-19T09:00:00Z,PRA_PT1H_ACC,NaN
2022-12-19T09:00:00Z,PRI_PT1H_MAX,NaN
2022-12-19T09:00:00Z,PA_PT1H_AVG,1018.0
2022-12-19T09:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-19T10:00:00Z,TA_PT1H_AVG,-3.9
2022-12-19T10:00:00Z,TA_PT1H_MAX,-3.6
2022-12-19T10:00:00Z,TA_PT1H_MIN,-4.4
2022-12-19T10:00:00Z,RH_PT1H_AVG,86.0
2022-12-19T10:00:00Z,WS_PT1H_AVG,3.6
2022-12-19T10:00:00Z,WS_PT1H_MAX,4.1
2022-12-19T10:00:00Z,WS_PT1H_MIN,3.0
2022-12-19T10:00:00Z,WD_PT1H_AVG,248.0
2022-12-19T10:00:00Z,PRA_PT1H_ACC,NaN
2022-12-19T10:00:00Z,PRI_PT1H_MAX,NaN
2022-12-19T10:00:00Z,PA_PT1H_AVG,1018.1
2022-12-19T10:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-19T11:00:00Z,TA_PT1H_AVG,-3.5
2022-12-19T11:00:00Z,TA_PT1H_MAX,-3.4
2022-12-19T11:00:00Z,TA_PT1H_MIN,-3.7
2022-12-19T11:00:00Z,RH_PT1H_AVG,86.0
2022-12-19T11:00:00Z,WS_PT1H_AVG,NaN
2022-12-19T11:00:00Z,WS_PT1H_MAX,NaN
2022-12-19T11:00:00Z,WS_PT1H_MIN,NaN
2022-12-19T11:00:00Z,WD_PT1H_AVG,244.0
2022-12-19T11:00:00Z,PRA_PT1H_ACC,NaN
2022-12-19T11:00:00Z,PRI_PT1H_MAX,NaN
2022-12-19T11:00:00Z,PA_PT1H_AVG,1018.2
2022-12-19T11:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-19T12:00:00Z,TA_PT1H_AVG,-3.3
2022-12-19T12:00:00Z,TA_PT1H_MAX,-3.0
2022-12-19T12:00:00Z,TA_PT1H_MIN,-3.5
2022-12-19T12:00:00Z,RH_PT1H_AVG,87.0
2022-12-19T12:00:00Z,WS_PT1H_AVG,3.1
2022-12-19T12:00:00Z,WS_PT1H_MAX,3.9
2022-12-19T12:00:00Z,WS_PT1H_MIN,2.7
2022-12-19T12:00:00Z,WD_PT1H_AVG,248.0
2022-12-19T12:00:00Z,PRA_PT1H_ACC,NaN
2022-12-19T12:00:00Z,PRI_PT1H_MAX,NaN
2022-12-19T12:00:00Z,PA_PT1H_AVG,1018.3
2022-12-19T12:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-19T13:00:00Z,TA_PT1H_AVG,-3.3
2022-12-19T13:00:00Z,TA_PT1H_MAX,-3.0
2022-12-19T13:00:00Z,TA_PT1H_MIN,-3.9
2022-12-19T13:00:00Z,RH_PT1H_AVG,89.0
2022-12-19T13:00:00Z,WS_PT1H_AVG,2.7
2022-12-19T13:00:00Z,WS_PT1H_MAX,3.1
2022-12-19T13:00:00Z,WS_PT1H_MIN,2.1
2022-12-19T13:00:00Z,WD_PT1H_AVG,236.0
2022-12-19T13:00:00Z,PRA_PT1H_ACC,NaN
2022-12-19T13:00:00Z,PRI_PT1H_MAX,NaN
2022-12-19T13:00:00Z,PA_PT1H_AVG,1018.2
2022-12-19T13:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-19T14:00:00Z,TA_PT1H_AVG,-4.1
2022-12-19T14:00:00Z,TA_PT1H_MAX,-3.4
2022-12-19T14:00:00Z,TA_PT1H_MIN,-5.0
2022-12-19T14:00:00Z,RH_PT1H_AVG,92.0
2022-12-19T14:00:00Z,WS_PT1H_AVG,1.8
2022-12-19T14:00:00Z,WS_PT1H_MAX,2.6
2022-12-19T14:00:00Z,WS_PT1H_MIN,1.2
2022-12-19T14:00:00Z,WD_PT1H_AVG,215.0
2022-12-19T14:00:00Z,PRA_PT1H_ACC,NaN
2022-12-19T14:00:00Z,PRI_PT1H_MAX,NaN
2022-12-19T14:00:00Z,PA_PT1H_AVG,1018.2
2022-12-19T14:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-19T15:00:00Z,TA_PT1H_AVG,-3.2
2022-12-19T15:00:00Z,TA_PT1H_MAX,-2.9
2022-12-19T15:00:00Z,TA_PT1H_MIN,-3.7
2022-12-19T15:00:00Z,RH_PT1H_AVG,90.0
2022-12-19T15:00:00Z,WS_PT1H_AVG,2.6
2022-12-19T15:00:00Z,WS_PT1H_MAX,3.2
2022-12-19T15:00:00Z,WS_PT1H_MIN,1.8
2022-12-19T15:00:00Z,WD_PT1H_AVG,243.0
2022-12-19T15:00:00Z,PRA_PT1H_ACC,NaN
2022-12-19T15:00:00Z,PRI_PT1H_MAX,NaN
2022-12-19T15:00:00Z,PA_PT1H_AVG,1018.1
2022-12-19T15:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-19T16:00:00Z,TA_PT1H_AVG,-3.0
2022-12-19T16:00:00Z,TA_PT1H_MAX,-2.7
2022-12-19T16:00:00Z,TA_PT1H_MIN,-3.3
2022-12-19T16:00:00Z,RH_PT1H_AVG,89.0
2022-12-19T16:00:00Z,WS_PT1H_AVG,2.5
2022-12-19T16:00:00Z,WS_PT1H_MAX,3.4
2022-12-19T16:00:00Z,WS_PT1H_MIN,1.9
2022-12-19T16:00:00Z,WD_PT1H_AVG,250.0
2022-12-19T16:00:00Z,PRA_PT1H_ACC,NaN
2022-12-19T16:00:00Z,PRI_PT1H_MAX,NaN
2022-12-19T16:00:00Z,PA_PT1H_AVG,1018.0
2022-12-19T16:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-19T17:00:00Z,TA_PT1H_AVG,-2.7
2022-12-19T17:00:00Z,TA_PT1H_MAX,-2.6
2022-12-19T17:00:00Z,TA_PT1H_MIN,-2.8
2022-12-19T17:00:00Z,RH_PT1H_AVG,89.0
2022-12-19T17:00:00Z,WS_PT1H_AVG,3.2
2022-12-19T17:00:00Z,WS_PT1H_MAX,3.9
2022-12-19T17:00:00Z,WS_PT1H_MIN,2.6
2022-12-19T17:00:00Z,WD_PT1H_AVG,240.0
2022-12-19T17:00:00Z,PRA_PT1H_ACC,NaN
2022-12-19T17:00:00Z,PRI_PT1H_MAX,NaN
2022-12-19T17:00:00Z,PA_PT1H_AVG,1017.7
2022-12-19T17:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-19T18:00:00Z,TA_PT1H_AVG,-3.0
2022-12-19T18:00:00Z,TA_PT1H_MAX,-2.8
2022-12-19T18:00:00Z,TA_PT1H_MIN,-3.1
2022-12-19T18:00:00Z,RH_PT1H_AVG,91.0
2022-12-19T18:00:00Z,WS_PT1H_AVG,4.0
2022-12-19T18:00:00Z,WS_PT1H_MAX,4.7
2022-12-19T18:00:00Z,WS_PT1H_MIN,3.2
2022-12-19T18:00:00Z,WD_PT1H_AVG,233.0
2022-12-19T18:00:00Z,PRA_PT1H_ACC,NaN
2022-12-19T18:00:00Z,PRI_PT1H_MAX,NaN
2022-12-19T18:00:00Z,PA_PT1H_AVG,1017.6
2022-12-19T18:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-19T19:00:00Z,TA_PT1H_AVG,-3.2
2022-12-19T19:00:00Z,TA_PT1H_MAX,-3.0
2022-12-19T19:00:00Z,TA_PT1H_MIN,-3.9
2022-12-19T19:00:00Z,RH_PT1H_AVG,92.0
2022-12-19T19:00:00Z,WS_PT1H_AVG,2.5
2022-12-19T19:00:00Z,WS_PT1H_MAX,3.4
2022-12-19T19:00:00Z,WS_PT1H_MIN,1.2
2022-12-19T19:00:00Z,WD_PT1H_AVG,232.0
2022-12-19T19:00:00Z,PRA_PT1H_ACC,NaN
2022-12-19T19:00:00Z,PRI_PT1H_MAX,NaN
2022-12-19T19:00:00Z,PA_PT1H_AVG,1017.3
2022-12-19T19:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-19T20:00:00Z,TA_PT1H_AVG,-5.0
2022-12-19T20:00:00Z,TA_PT1H_MAX,-3.8
2022-12-19T20:00:00Z,TA_PT1H_MIN,-5.8
2022-12-19T20:00:00Z,RH_PT1H_AVG,96.0
2022-12-19T20:00:00Z,WS_PT1H_AVG,1.8
2022-12-19T20:00:00Z,WS_PT1H_MAX,2.6
2022-12-19T20:00:00Z,WS_PT1H_MIN,0.7
2022-12-19T20:00:00Z,WD_PT1H_AVG,133.0
2022-12-19T20:00:00Z,PRA_PT1H_ACC,NaN
2022-12-19T20:00:00Z,PRI_PT1H_MAX,NaN
2022-12-19T20:00:00Z,PA_PT1H_AVG,1017.2
2022-12-19T20:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-19T21:00:00Z,TA_PT1H_AVG,-4.7
2022-12-19T21:00:00Z,TA_PT1H_MAX,-4.2
2022-12-19T21:00:00Z,TA_PT1H_MIN,-5.5
2022-12-19T21:00:00Z,RH_PT1H_AVG,96.0
2022-12-19T21:00:00Z,WS_PT1H_AVG,1.7
2022-12-19T21:00:00Z,WS_PT1H_MAX,2.5
2022-12-19T21:00:00Z,WS_PT1H_MIN,0.8
2022-12-19T21:00:00Z,WD_PT1H_AVG,158.0
2022-12-19T21:00:00Z,PRA_PT1H_ACC,NaN
2022-12-19T21:00:00Z,PRI_PT1H_MAX,NaN
2022-12-19T21:00:00Z,PA_PT1H_AVG,1016.8
2022-12-19T21:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-19T22:00:00Z,TA_PT1H_AVG,-4.4
2022-12-19T22:00:00Z,TA_PT1H_MAX,-4.0
2022-12-19T22:00:00Z,TA_PT1H_MIN,-4.8
2022-12-19T22:00:00Z,RH_PT1H_AVG,96.0
2022-12-19T22:00:00Z,WS_PT1H_AVG,2.0
2022-12-19T22:00:00Z,WS_PT1H_MAX,2.5
2022-12-19T22:00:00Z,WS_PT1H_MIN,1.6
2022-12-19T22:00:00Z,WD_PT1H_AVG,139.0
2022-12-19T22:00:00Z,PRA_PT1H_ACC,NaN
2022-12-19T22:00:00Z,PRI_PT1H_MAX,NaN
2022-12-19T22:00:00Z,PA_PT1H_AVG,1016.4
2022-12-19T22:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-19T23:00:00Z,TA_PT1H_AVG,-4.1
2022-12-19T23:00:00Z,TA_PT1H_MAX,-3.8
2022-12-19T23:00:00Z,TA_PT1H_MIN,-4.6
2022-12-19T23:00:00Z,RH_PT1H_AVG,95.0
2022-12-19T23:00:00Z,WS_PT1H_AVG,NaN
2022-12-19T23:00:00Z,WS_PT1H_MAX,NaN
2022-12-19T23:00:00Z,WS_PT1H_MIN,NaN
2022-12-19T23:00:00Z,WD_PT1H_AVG,153.0
2022-12-19T23:00:00Z,PRA_PT1H_ACC,NaN
2022-12-19T23:00:00Z,PRI_PT1H_MAX,NaN
2022-12-19T23:00:00Z,PA_PT1H_AVG,1015.9
2022-12-19T23:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-20T00:00:00Z,TA_PT1H_AVG,-3.9
2022-12-20T00:00:00Z,TA_PT1H_MAX,-3.7
2022-12-20T00:00:00Z,TA_PT1H_MIN,-4.2
2022-12-20T00:00:00Z,RH_PT1H_AVG,94.0
2022-12-20T00:00:00Z,WS_PT1H_AVG,1.8
2022-12-20T00:00:00Z,WS_PT1H_MAX,2.2
2022-12-20T00:00:00Z,WS_PT1H_MIN,1.6
2022-12-20T00:00:00Z,WD_PT1H_AVG,131.0
2022-12-20T00:00:00Z,PRA_PT1H_ACC,NaN
2022-12-20T00:00:00Z,PRI_PT1H_MAX,NaN
2022-12-20T00:00:00Z,PA_PT1H_AVG,1015.4
2022-12-20T00:00:00Z,WAWA_PT1H_RANK,NaN
2022-12-20T01:00:00Z,TA_PT1H_AVG,-3.3
2022-12-20T01:00:00Z,TA_PT1H_MAX,-3.1
2022-12-20T01:00:00Z,TA_PT1H_MIN,-3.7
2022-12-20T01:00:00Z,RH_PT1H_AVG,94.0
2022-12-20T01:00:00Z,WS_PT1H_AVG,2.2
2022-12-20T01:00:00Z,WS_PT1H_MAX,3.0
2022-12-20T01:00:00Z,WS_PT1H_MIN,1.9
